encoder_input,decoder_input,decoder_output
"['<es>', 'En', '▁qué', '▁año', '▁se', '▁creó', '[MASK]', '▁colegio', '▁de', '▁artes', '▁y', '▁letras', '▁en', '▁notre', '▁dame', '?', '▁', '</s>', 'En', '▁qué', '▁año', '[MASK]', '▁colegio', '▁de', '▁artes', '▁y', '▁letras', '▁en', '▁notre', '▁dame', '[MASK]', '[MASK]', '▁su', '[MASK]', '▁grado', '?']","['<es>', 'En', '▁qué', '▁año', '▁se', '▁creó', '▁el', '▁colegio', '▁de', '▁artes', '▁y', '▁letras', '▁en', '▁notre', '▁dame', '?', '▁', '</s>', 'En', '▁qué', '▁año', '▁el', '▁colegio', '▁de', '▁artes', '▁y', '▁letras', '▁en', '▁notre', '▁dame', '▁con', 'cede', '▁su', '▁primer', '▁grado', '?']","['En', '▁qué', '▁año', '▁se', '▁creó', '▁el', '▁colegio', '▁de', '▁artes', '▁y', '▁letras', '▁en', '▁notre', '▁dame', '?', '▁', '</s>', 'En', '▁qué', '▁año', '▁el', '▁colegio', '▁de', '▁artes', '▁y', '▁letras', '▁en', '▁notre', '▁dame', '▁con', 'cede', '▁su', '▁primer', '▁grado', '?', '<', 'e', 's', '>']"
"['<es>', 'En', '[MASK]', '▁fecha', '[MASK]', 'an', '▁los', '▁hermanos', '▁de', '[MASK]', '▁santa', '▁cruz', '▁a', '[MASK]', '▁fut', 'ura', '[MASK]', '▁de', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Qué', '▁estructura', '▁fue', '[MASK]', '▁primera', '[MASK]', '▁para', '▁los', '▁prop', '[MASK]', 'tos', '▁de', '[MASK]']","['<es>', 'En', '▁qué', '▁fecha', '▁lleg', 'an', '▁los', '▁hermanos', '▁de', '▁la', '▁santa', '▁cruz', '▁a', '▁la', '▁fut', 'ura', '▁ubicación', '▁de', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Qué', '▁estructura', '▁fue', '▁la', '▁primera', '▁utilizada', '▁para', '▁los', '▁prop', 'ósi', 'tos', '▁de', '▁la']","['En', '▁qué', '▁fecha', '▁lleg', 'an', '▁los', '▁hermanos', '▁de', '▁la', '▁santa', '▁cruz', '▁a', '▁la', '▁fut', 'ura', '▁ubicación', '▁de', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Qué', '▁estructura', '▁fue', '▁la', '▁primera', '▁utilizada', '▁para', '▁los', '▁prop', 'ósi', 'tos', '▁de', '▁la', '<', 'e', 's', '>']"
"['<es>', 'El', '▁Instituto', '▁Kellogg', '▁para', '▁estudios', '▁interna', 'cionales', '▁es', '▁parte', '▁de', '▁qué', '▁universidad', '?', '▁', '</s>', '[MASK]', '▁qué', '▁se', '▁c', 'entra', '▁el', '▁instituto', '▁kroc', '▁en', '▁notre', '[MASK]', '?', '▁', '</s>', '[MASK]', '▁qué', '▁año', '▁comenzó', '▁notre', '[MASK]']","['<es>', 'El', '▁Instituto', '▁Kellogg', '▁para', '▁estudios', '▁interna', 'cionales', '▁es', '▁parte', '▁de', '▁qué', '▁universidad', '?', '▁', '</s>', 'En', '▁qué', '▁se', '▁c', 'entra', '▁el', '▁instituto', '▁kroc', '▁en', '▁notre', '▁dame', '?', '▁', '</s>', 'En', '▁qué', '▁año', '▁comenzó', '▁notre', '▁dame']","['El', '▁Instituto', '▁Kellogg', '▁para', '▁estudios', '▁interna', 'cionales', '▁es', '▁parte', '▁de', '▁qué', '▁universidad', '?', '▁', '</s>', 'En', '▁qué', '▁se', '▁c', 'entra', '▁el', '▁instituto', '▁kroc', '▁en', '▁notre', '▁dame', '?', '▁', '</s>', 'En', '▁qué', '▁año', '▁comenzó', '▁notre', '▁dame', '<', 'e', 's', '>']"
"['<es>', 'Cuántos', '[MASK]', '▁participan', '▁en', '[MASK]', '▁torneo', '▁de', '▁baloncesto', '▁de', '▁la', '▁lib', 'r', 'er', '[MASK]', '▁Notre', '▁Dame', '?', '▁', '[MASK]', 'Por', '▁qué', '[MASK]', '▁es', '[MASK]', '▁dinero', '▁recaudado', '▁en', '[MASK]', '▁torneo', '▁de', '▁b', 'eng', 'ala', '▁combat', '[MASK]']","['<es>', 'Cuántos', '▁equipos', '▁participan', '▁en', '▁el', '▁torneo', '▁de', '▁baloncesto', '▁de', '▁la', '▁lib', 'r', 'er', 'ía', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Por', '▁qué', '▁causa', '▁es', '▁el', '▁dinero', '▁recaudado', '▁en', '▁el', '▁torneo', '▁de', '▁b', 'eng', 'ala', '▁combat', 'es']","['Cuántos', '▁equipos', '▁participan', '▁en', '▁el', '▁torneo', '▁de', '▁baloncesto', '▁de', '▁la', '▁lib', 'r', 'er', 'ía', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Por', '▁qué', '▁causa', '▁es', '▁el', '▁dinero', '▁recaudado', '▁en', '▁el', '▁torneo', '▁de', '▁b', 'eng', 'ala', '▁combat', 'es', '<', 'e', 's', '>']"
"['<es>', 'Forbes', '.', 'Com', '▁col', 'oc', 'ó', '▁notre', '▁dame', '▁en', '▁qué', '▁posición', '▁en', '▁comp', 'ara', 'ción', '▁con', '▁o', 'tras', '▁universidades', '▁de', '▁investigación', '▁de', '▁Estados', '[MASK]', '?', '▁', '</s>', 'La', '▁Escuela', '▁de', '▁pos', 'grado', '▁en', '▁el', '▁colegio']","['<es>', 'Forbes', '.', 'Com', '▁col', 'oc', 'ó', '▁notre', '▁dame', '▁en', '▁qué', '▁posición', '▁en', '▁comp', 'ara', 'ción', '▁con', '▁o', 'tras', '▁universidades', '▁de', '▁investigación', '▁de', '▁Estados', '▁Unidos', '?', '▁', '</s>', 'La', '▁Escuela', '▁de', '▁pos', 'grado', '▁en', '▁el', '▁colegio']","['Forbes', '.', 'Com', '▁col', 'oc', 'ó', '▁notre', '▁dame', '▁en', '▁qué', '▁posición', '▁en', '▁comp', 'ara', 'ción', '▁con', '▁o', 'tras', '▁universidades', '▁de', '▁investigación', '▁de', '▁Estados', '▁Unidos', '?', '▁', '</s>', 'La', '▁Escuela', '▁de', '▁pos', 'grado', '▁en', '▁el', '▁colegio', '<', 'e', 's', '>']"
"['<es>', 'Cuándo', '▁llegó', '▁beyoncé', '▁a', '▁la', '▁fama', '?', '▁', '</s>', 'Qué', '▁papel', '▁tenía', '▁beyoncé', '▁en', '▁el', '▁niño', '▁de', '▁destiny', '?', '▁', '</s>', 'Cuál', '▁fue', '▁el', '▁primer', '▁álbum', '▁que', '▁beyoncé', '▁lanzó', '▁como', '▁artista', '▁en', '▁solitario', '?', '▁']","['<es>', 'Cuándo', '▁llegó', '▁beyoncé', '▁a', '▁la', '▁fama', '?', '▁', '</s>', 'Qué', '▁papel', '▁tenía', '▁beyoncé', '▁en', '▁el', '▁niño', '▁de', '▁destiny', '?', '▁', '</s>', 'Cuál', '▁fue', '▁el', '▁primer', '▁álbum', '▁que', '▁beyoncé', '▁lanzó', '▁como', '▁artista', '▁en', '▁solitario', '?', '▁']","['Cuándo', '▁llegó', '▁beyoncé', '▁a', '▁la', '▁fama', '?', '▁', '</s>', 'Qué', '▁papel', '▁tenía', '▁beyoncé', '▁en', '▁el', '▁niño', '▁de', '▁destiny', '?', '▁', '</s>', 'Cuál', '▁fue', '▁el', '▁primer', '▁álbum', '▁que', '▁beyoncé', '▁lanzó', '▁como', '▁artista', '▁en', '▁solitario', '?', '▁', '<', 'e', 's', '>']"
"['<es>', 'Después', '▁de', '▁su', '▁segundo', '▁álbum', '▁en', '▁solitario', ',', '[MASK]', '▁otra', '▁emp', 'res', 'a', '▁de', '[MASK]', 'ten', '[MASK]', '[MASK]', '▁explor', 'ar', '▁beyonce', '?', '▁', '</s>', 'Con', '[MASK]', '▁artista', '▁se', '▁casó', '▁beyonce', '?', '▁', '</s>', 'Para', '▁estable']","['<es>', 'Después', '▁de', '▁su', '▁segundo', '▁álbum', '▁en', '▁solitario', ',', '▁qué', '▁otra', '▁emp', 'res', 'a', '▁de', '▁entre', 'ten', 'imiento', '▁ha', '▁explor', 'ar', '▁beyonce', '?', '▁', '</s>', 'Con', '▁qué', '▁artista', '▁se', '▁casó', '▁beyonce', '?', '▁', '</s>', 'Para', '▁estable']","['Después', '▁de', '▁su', '▁segundo', '▁álbum', '▁en', '▁solitario', ',', '▁qué', '▁otra', '▁emp', 'res', 'a', '▁de', '▁entre', 'ten', 'imiento', '▁ha', '▁explor', 'ar', '▁beyonce', '?', '▁', '</s>', 'Con', '▁qué', '▁artista', '▁se', '▁casó', '▁beyonce', '?', '▁', '</s>', 'Para', '▁estable', '<', 'e', 's', '>']"
"['<es>', 'En', '[MASK]', '▁año', '▁se', '▁cambió', '▁el', '▁edificio', '[MASK]', '▁la', '▁unión', '▁estudiantil', '▁en', '▁notre', '▁dame', '▁al', '▁centro', '[MASK]', '[MASK]', '[MASK]', '▁', '</s>', 'Después', '[MASK]', '[MASK]', '▁individuo', '▁fue', '▁el', '▁centro', '[MASK]', '▁notre', '▁dame', '▁nombrado', '[MASK]', '▁', '</s>']","['<es>', 'En', '▁qué', '▁año', '▁se', '▁cambió', '▁el', '▁edificio', '▁de', '▁la', '▁unión', '▁estudiantil', '▁en', '▁notre', '▁dame', '▁al', '▁centro', '▁de', '▁lafortune', '?', '▁', '</s>', 'Después', '▁de', '▁qué', '▁individuo', '▁fue', '▁el', '▁centro', '▁lafortune', '▁notre', '▁dame', '▁nombrado', '?', '▁', '</s>']","['En', '▁qué', '▁año', '▁se', '▁cambió', '▁el', '▁edificio', '▁de', '▁la', '▁unión', '▁estudiantil', '▁en', '▁notre', '▁dame', '▁al', '▁centro', '▁de', '▁lafortune', '?', '▁', '</s>', 'Después', '▁de', '▁qué', '▁individuo', '▁fue', '▁el', '▁centro', '▁lafortune', '▁notre', '▁dame', '▁nombrado', '?', '▁', '</s>', '<', 'e', 's', '>']"
"['<es>', 'Qué', '▁persona', '▁interpretó', '▁a', '▁knute', '▁rockne', '▁en', '▁la', '▁película', '▁de', '[MASK]', '▁""', '▁knute', '▁rockne', '[MASK]', '[MASK]', '[MASK]', 'Ronald', '[MASK]', '▁jugó', '[MASK]', '▁papel', '▁de', '▁quien', '▁en', '[MASK]', ""▁'"", '▁s', '▁""', '▁knute', '▁rockne', '[MASK]', '[MASK]', '[MASK]', '[MASK]']","['<es>', 'Qué', '▁persona', '▁interpretó', '▁a', '▁knute', '▁rockne', '▁en', '▁la', '▁película', '▁de', '▁1940', '▁""', '▁knute', '▁rockne', '?""', '▁', '</s>', 'Ronald', '▁Reagan', '▁jugó', '▁el', '▁papel', '▁de', '▁quien', '▁en', '▁1940', ""▁'"", '▁s', '▁""', '▁knute', '▁rockne', '?""', '▁', '</s>', 'Cuántos']","['Qué', '▁persona', '▁interpretó', '▁a', '▁knute', '▁rockne', '▁en', '▁la', '▁película', '▁de', '▁1940', '▁""', '▁knute', '▁rockne', '?""', '▁', '</s>', 'Ronald', '▁Reagan', '▁jugó', '▁el', '▁papel', '▁de', '▁quien', '▁en', '▁1940', ""▁'"", '▁s', '▁""', '▁knute', '▁rockne', '?""', '▁', '</s>', 'Cuántos', '<', 'e', 's', '>']"
"['<es>', 'Para', '[MASK]', '▁sirve', '▁el', '▁ac', 'r', 'ón', 'imo', '▁ncaa', '?', '▁', '[MASK]', 'En', '[MASK]', '▁liga', '▁participan', '▁notre', '▁dame', '▁en', '▁los', '▁equipos', '▁irlandeses', '▁en', '▁1982?', '▁', '[MASK]', 'En', '[MASK]', '▁momento', '▁de', '▁la', '▁conferencia', '▁participan', '▁los', '▁equipos']","['<es>', 'Para', '▁qué', '▁sirve', '▁el', '▁ac', 'r', 'ón', 'imo', '▁ncaa', '?', '▁', '</s>', 'En', '▁qué', '▁liga', '▁participan', '▁notre', '▁dame', '▁en', '▁los', '▁equipos', '▁irlandeses', '▁en', '▁1982?', '▁', '</s>', 'En', '▁qué', '▁momento', '▁de', '▁la', '▁conferencia', '▁participan', '▁los', '▁equipos']","['Para', '▁qué', '▁sirve', '▁el', '▁ac', 'r', 'ón', 'imo', '▁ncaa', '?', '▁', '</s>', 'En', '▁qué', '▁liga', '▁participan', '▁notre', '▁dame', '▁en', '▁los', '▁equipos', '▁irlandeses', '▁en', '▁1982?', '▁', '</s>', 'En', '▁qué', '▁momento', '▁de', '▁la', '▁conferencia', '▁participan', '▁los', '▁equipos', '<', 'e', 's', '>']"
"['<es>', 'En', '[MASK]', '[MASK]', '[MASK]', '[MASK]', '[MASK]', '[MASK]', '[MASK]', '▁notre', '▁dame', '▁se', '▁encuentra', '▁inspi', '[MASK]', '?', '▁', '[MASK]', 'En', '[MASK]', '▁año', '▁comenzó', '▁el', '[MASK]', '[MASK]', '▁Notre', '▁Dame', '?', '▁', '[MASK]', 'En', '[MASK]', '[MASK]', '▁está', '▁a', 'tada']","['<es>', 'En', '▁qué', '▁equipo', '▁del', '▁equipo', '▁de', '▁fútbol', '▁de', '▁notre', '▁dame', '▁se', '▁encuentra', '▁inspi', 'ración', '?', '▁', '</s>', 'En', '▁qué', '▁año', '▁comenzó', '▁el', '▁fútbol', '▁de', '▁Notre', '▁Dame', '?', '▁', '</s>', 'En', '▁qué', '▁universidad', '▁está', '▁a', 'tada']","['En', '▁qué', '▁equipo', '▁del', '▁equipo', '▁de', '▁fútbol', '▁de', '▁notre', '▁dame', '▁se', '▁encuentra', '▁inspi', 'ración', '?', '▁', '</s>', 'En', '▁qué', '▁año', '▁comenzó', '▁el', '▁fútbol', '▁de', '▁Notre', '▁Dame', '?', '▁', '</s>', 'En', '▁qué', '▁universidad', '▁está', '▁a', 'tada', '<', 'e', 's', '>']"
"['<es>', 'Qué', '▁tan', '▁grande', '[MASK]', '▁los', '▁pies', '▁cuadra', 'dos', '▁es', '▁el', '▁centro', '▁de', '▁lafortune', '[MASK]', '[MASK]', '▁dame', '?', '▁', '</s>', 'Cuántos', '▁sal', 'ones', '▁hay', '[MASK]', '[MASK]', '▁dame', '▁que', '▁los', '▁estudiantes', '▁de', '▁la', '▁casa', '?', '▁', '</s>']","['<es>', 'Qué', '▁tan', '▁grande', '▁en', '▁los', '▁pies', '▁cuadra', 'dos', '▁es', '▁el', '▁centro', '▁de', '▁lafortune', '▁en', '▁notre', '▁dame', '?', '▁', '</s>', 'Cuántos', '▁sal', 'ones', '▁hay', '▁en', '▁notre', '▁dame', '▁que', '▁los', '▁estudiantes', '▁de', '▁la', '▁casa', '?', '▁', '</s>']","['Qué', '▁tan', '▁grande', '▁en', '▁los', '▁pies', '▁cuadra', 'dos', '▁es', '▁el', '▁centro', '▁de', '▁lafortune', '▁en', '▁notre', '▁dame', '?', '▁', '</s>', 'Cuántos', '▁sal', 'ones', '▁hay', '▁en', '▁notre', '▁dame', '▁que', '▁los', '▁estudiantes', '▁de', '▁la', '▁casa', '?', '▁', '</s>', '<', 'e', 's', '>']"
