encoder_input,decoder_input,decoder_output
"['<fr>', 'Quante', '[MASK]', '[MASK]', '▁state', '▁ricostruite', '?', '▁', '</s>', 'Quante', '▁scuole', '[MASK]', '▁state', '▁ricostruite', '?', '▁', '</s>', 'Chi', '▁ha', '▁parla', 'to', '[MASK]', '▁morti', '▁e', '[MASK]', '▁disp', 'ersi', '▁il', '▁21', '▁novembre', '▁2008?', '▁', '</s>', 'Quante', '▁persone', '▁hanno']","['<fr>', 'Quante', '▁case', '▁sono', '▁state', '▁ricostruite', '?', '▁', '</s>', 'Quante', '▁scuole', '▁sono', '▁state', '▁ricostruite', '?', '▁', '</s>', 'Chi', '▁ha', '▁parla', 'to', '▁dei', '▁morti', '▁e', '▁dei', '▁disp', 'ersi', '▁il', '▁21', '▁novembre', '▁2008?', '▁', '</s>', 'Quante', '▁persone', '▁hanno']","['Quante', '▁case', '▁sono', '▁state', '▁ricostruite', '?', '▁', '</s>', 'Quante', '▁scuole', '▁sono', '▁state', '▁ricostruite', '?', '▁', '</s>', 'Chi', '▁ha', '▁parla', 'to', '▁dei', '▁morti', '▁e', '▁dei', '▁disp', 'ersi', '▁il', '▁21', '▁novembre', '▁2008?', '▁', '</s>', 'Quante', '▁persone', '▁hanno', '<', 'f', 'r', '>']"
"['<fr>', 'Qual', '▁è', '▁la', '▁profession', 'e', '▁di', '▁Reg', 'inal', 'd', '▁Des', 'R', 'och', 'es', '?', '▁', '</s>', 'Quando', '▁la', '[MASK]', '▁ha', '▁creato', '▁un', '[MASK]', '▁di', '▁proget', 'tazione', '▁sis', 'mica', '▁per', '▁l', ""'"", '▁ed', 'il', 'izia', '?']","['<fr>', 'Qual', '▁è', '▁la', '▁profession', 'e', '▁di', '▁Reg', 'inal', 'd', '▁Des', 'R', 'och', 'es', '?', '▁', '</s>', 'Quando', '▁la', '▁Cina', '▁ha', '▁creato', '▁un', '▁codice', '▁di', '▁proget', 'tazione', '▁sis', 'mica', '▁per', '▁l', ""'"", '▁ed', 'il', 'izia', '?']","['Qual', '▁è', '▁la', '▁profession', 'e', '▁di', '▁Reg', 'inal', 'd', '▁Des', 'R', 'och', 'es', '?', '▁', '</s>', 'Quando', '▁la', '▁Cina', '▁ha', '▁creato', '▁un', '▁codice', '▁di', '▁proget', 'tazione', '▁sis', 'mica', '▁per', '▁l', ""'"", '▁ed', 'il', 'izia', '?', '<', 'f', 'r', '>']"
"['<fr>', 'Quale', '▁pro', 'ble', 'ma', '▁ha', '▁continu', 'ato', '▁ad', '▁imp', 'e', 'dire', '▁alle', '▁squadre', '▁di', '▁soccorso', '▁di', '▁raggi', 'ung', 'ere', '▁le', '[MASK]', '▁colpite', '[MASK]', '▁', '</s>', 'Quanti', '▁elicotteri', '▁sono', '▁stati', '▁imp', 'ie', '[MASK]', 'ti', '[MASK]', '▁']","['<fr>', 'Quale', '▁pro', 'ble', 'ma', '▁ha', '▁continu', 'ato', '▁ad', '▁imp', 'e', 'dire', '▁alle', '▁squadre', '▁di', '▁soccorso', '▁di', '▁raggi', 'ung', 'ere', '▁le', '▁zone', '▁colpite', '?', '▁', '</s>', 'Quanti', '▁elicotteri', '▁sono', '▁stati', '▁imp', 'ie', 'ga', 'ti', '?', '▁']","['Quale', '▁pro', 'ble', 'ma', '▁ha', '▁continu', 'ato', '▁ad', '▁imp', 'e', 'dire', '▁alle', '▁squadre', '▁di', '▁soccorso', '▁di', '▁raggi', 'ung', 'ere', '▁le', '▁zone', '▁colpite', '?', '▁', '</s>', 'Quanti', '▁elicotteri', '▁sono', '▁stati', '▁imp', 'ie', 'ga', 'ti', '?', '▁', '<', 'f', 'r', '>']"
"['<fr>', 'Quale', '[MASK]', 'lo', '▁è', '▁aumen', 'tato', '▁di', '▁val', 'ore', '?', '[MASK]', '</s>', 'Quale', '▁ris', 'orsa', '▁natur', 'ale', '▁è', '▁di', 'min', 'uita', '▁di', '▁val', 'ore', '?', '[MASK]', '</s>', 'Dove', '▁si', '▁trova', 'vano', '▁le', '▁s', 'oc', 'iet']","['<fr>', 'Quale', '▁metal', 'lo', '▁è', '▁aumen', 'tato', '▁di', '▁val', 'ore', '?', '▁', '</s>', 'Quale', '▁ris', 'orsa', '▁natur', 'ale', '▁è', '▁di', 'min', 'uita', '▁di', '▁val', 'ore', '?', '▁', '</s>', 'Dove', '▁si', '▁trova', 'vano', '▁le', '▁s', 'oc', 'iet']","['Quale', '▁metal', 'lo', '▁è', '▁aumen', 'tato', '▁di', '▁val', 'ore', '?', '▁', '</s>', 'Quale', '▁ris', 'orsa', '▁natur', 'ale', '▁è', '▁di', 'min', 'uita', '▁di', '▁val', 'ore', '?', '▁', '</s>', 'Dove', '▁si', '▁trova', 'vano', '▁le', '▁s', 'oc', 'iet', '<', 'f', 'r', '>']"
"['<fr>', 'Dov', ""'"", '▁è', '▁stato', '▁ripor', 'tato', '▁un', '[MASK]', 'tic', '[MASK]', '▁sul', 'lo', '▁scand', 'alo', '?', '▁', '</s>', 'Qual', '▁è', '▁stato', '▁il', '▁nome', '▁della', '▁persona', '▁che', '▁ha', '▁pubblicato', '▁un', '▁rapporto', '▁nel', '▁China', '▁D', 'igi', '[MASK]', '▁Tim']","['<fr>', 'Dov', ""'"", '▁è', '▁stato', '▁ripor', 'tato', '▁un', '▁ar', 'tic', 'olo', '▁sul', 'lo', '▁scand', 'alo', '?', '▁', '</s>', 'Qual', '▁è', '▁stato', '▁il', '▁nome', '▁della', '▁persona', '▁che', '▁ha', '▁pubblicato', '▁un', '▁rapporto', '▁nel', '▁China', '▁D', 'igi', 'tal', '▁Tim']","['Dov', ""'"", '▁è', '▁stato', '▁ripor', 'tato', '▁un', '▁ar', 'tic', 'olo', '▁sul', 'lo', '▁scand', 'alo', '?', '▁', '</s>', 'Qual', '▁è', '▁stato', '▁il', '▁nome', '▁della', '▁persona', '▁che', '▁ha', '▁pubblicato', '▁un', '▁rapporto', '▁nel', '▁China', '▁D', 'igi', 'tal', '▁Tim', '<', 'f', 'r', '>']"
"['<fr>', 'Dov', ""'"", '▁è', '▁stata', '▁la', '▁scossa', '▁di', '▁assestamento', '▁del', '▁5', '▁agosto', '▁che', '▁ha', '▁causato', '▁amp', 'ie', '[MASK]', 'e', '▁di', '▁collina', '?', '[MASK]', '[MASK]', 'Chi', '▁era', '▁il', '▁vice', '▁governatore', '▁es', 'ecu', 'tivo', '?', '[MASK]', '[MASK]', 'Quante']","['<fr>', 'Dov', ""'"", '▁è', '▁stata', '▁la', '▁scossa', '▁di', '▁assestamento', '▁del', '▁5', '▁agosto', '▁che', '▁ha', '▁causato', '▁amp', 'ie', '▁fran', 'e', '▁di', '▁collina', '?', '▁', '</s>', 'Chi', '▁era', '▁il', '▁vice', '▁governatore', '▁es', 'ecu', 'tivo', '?', '▁', '</s>', 'Quante']","['Dov', ""'"", '▁è', '▁stata', '▁la', '▁scossa', '▁di', '▁assestamento', '▁del', '▁5', '▁agosto', '▁che', '▁ha', '▁causato', '▁amp', 'ie', '▁fran', 'e', '▁di', '▁collina', '?', '▁', '</s>', 'Chi', '▁era', '▁il', '▁vice', '▁governatore', '▁es', 'ecu', 'tivo', '?', '▁', '</s>', 'Quante', '<', 'f', 'r', '>']"
"['<fr>', 'Che', '▁cosa', '▁ha', '▁mos', 'tra', 'to', '▁il', '▁Ge', 'olog', 'ic', 'al', '▁Sur', 'vey', '▁degli', '[MASK]', '▁Uniti', '▁come', '▁l', ""'"", '▁entità', '▁dello', '▁spos', '[MASK]', '?', '▁', '</s>', 'Quanto', '▁è', '▁profondo', '▁il', '▁guasto', '?', '▁', '</s>', 'Che']","['<fr>', 'Che', '▁cosa', '▁ha', '▁mos', 'tra', 'to', '▁il', '▁Ge', 'olog', 'ic', 'al', '▁Sur', 'vey', '▁degli', '▁Stati', '▁Uniti', '▁come', '▁l', ""'"", '▁entità', '▁dello', '▁spos', 'tamento', '?', '▁', '</s>', 'Quanto', '▁è', '▁profondo', '▁il', '▁guasto', '?', '▁', '</s>', 'Che']","['Che', '▁cosa', '▁ha', '▁mos', 'tra', 'to', '▁il', '▁Ge', 'olog', 'ic', 'al', '▁Sur', 'vey', '▁degli', '▁Stati', '▁Uniti', '▁come', '▁l', ""'"", '▁entità', '▁dello', '▁spos', 'tamento', '?', '▁', '</s>', 'Quanto', '▁è', '▁profondo', '▁il', '▁guasto', '?', '▁', '</s>', 'Che', '<', 'f', 'r', '>']"
"['<fr>', '[MASK]', '▁sono', '▁state', '▁le', '▁scosse', '▁di', '▁assestamento', '▁entro', '▁7', '2', '[MASK]', '?', '▁', '</s>', 'Che', '▁cosa', '▁dic', 'ono', '▁i', '▁cinesi', '▁è', '[MASK]', '[MASK]', '▁totale', '▁di', '▁s', 'ho', 'ck', '▁dopo', '[MASK]', '▁terremoto', '?', '▁', '</s>', '[MASK]']","['<fr>', 'Quante', '▁sono', '▁state', '▁le', '▁scosse', '▁di', '▁assestamento', '▁entro', '▁7', '2', '▁ore', '?', '▁', '</s>', 'Che', '▁cosa', '▁dic', 'ono', '▁i', '▁cinesi', '▁è', '▁il', '▁numero', '▁totale', '▁di', '▁s', 'ho', 'ck', '▁dopo', '▁il', '▁terremoto', '?', '▁', '</s>', 'In']","['Quante', '▁sono', '▁state', '▁le', '▁scosse', '▁di', '▁assestamento', '▁entro', '▁7', '2', '▁ore', '?', '▁', '</s>', 'Che', '▁cosa', '▁dic', 'ono', '▁i', '▁cinesi', '▁è', '▁il', '▁numero', '▁totale', '▁di', '▁s', 'ho', 'ck', '▁dopo', '▁il', '▁terremoto', '?', '▁', '</s>', 'In', '<', 'f', 'r', '>']"
"['<fr>', 'Quanti', '▁elicotteri', '[MASK]', '▁stati', '▁imp', 'ie', 'ga', 'ti', '?', '▁', '</s>', 'Quanti', '▁ris', 'er', 'vis', 'ti', '▁delle', '▁mil', 'iz', 'ie', '▁si', '[MASK]', '▁un', 'iti', '▁agli', '[MASK]', '▁di', '▁salvataggio', '?', '▁', '</s>', 'Quanti', '▁sopravvissuti', '[MASK]', '▁stati']","['<fr>', 'Quanti', '▁elicotteri', '▁sono', '▁stati', '▁imp', 'ie', 'ga', 'ti', '?', '▁', '</s>', 'Quanti', '▁ris', 'er', 'vis', 'ti', '▁delle', '▁mil', 'iz', 'ie', '▁si', '▁sono', '▁un', 'iti', '▁agli', '▁sforzi', '▁di', '▁salvataggio', '?', '▁', '</s>', 'Quanti', '▁sopravvissuti', '▁sono', '▁stati']","['Quanti', '▁elicotteri', '▁sono', '▁stati', '▁imp', 'ie', 'ga', 'ti', '?', '▁', '</s>', 'Quanti', '▁ris', 'er', 'vis', 'ti', '▁delle', '▁mil', 'iz', 'ie', '▁si', '▁sono', '▁un', 'iti', '▁agli', '▁sforzi', '▁di', '▁salvataggio', '?', '▁', '</s>', 'Quanti', '▁sopravvissuti', '▁sono', '▁stati', '<', 'f', 'r', '>']"
"['<fr>', 'Che', '▁cosa', '[MASK]', '▁iniziato', '▁la', '▁cittad', 'in', 'anza', '▁a', '▁chiama', 're', '▁questo', '▁tipo', '▁di', '▁scuole', '?', '[MASK]', '</s>', 'Quanto', '▁erano', '▁grandi', '▁le', '▁donazioni', '▁del', '▁programma', '?', '[MASK]', '</s>', 'Quanto', '[MASK]', '▁donato', '▁Jack', 'ie', '▁Chan', '▁per']","['<fr>', 'Che', '▁cosa', '▁ha', '▁iniziato', '▁la', '▁cittad', 'in', 'anza', '▁a', '▁chiama', 're', '▁questo', '▁tipo', '▁di', '▁scuole', '?', '▁', '</s>', 'Quanto', '▁erano', '▁grandi', '▁le', '▁donazioni', '▁del', '▁programma', '?', '▁', '</s>', 'Quanto', '▁ha', '▁donato', '▁Jack', 'ie', '▁Chan', '▁per']","['Che', '▁cosa', '▁ha', '▁iniziato', '▁la', '▁cittad', 'in', 'anza', '▁a', '▁chiama', 're', '▁questo', '▁tipo', '▁di', '▁scuole', '?', '▁', '</s>', 'Quanto', '▁erano', '▁grandi', '▁le', '▁donazioni', '▁del', '▁programma', '?', '▁', '</s>', 'Quanto', '▁ha', '▁donato', '▁Jack', 'ie', '▁Chan', '▁per', '<', 'f', 'r', '>']"
"['<fr>', '[MASK]', '▁dei', '▁9', '00', '▁studenti', '▁sepol', 'ti', '▁in', '▁un', '▁crollo', '[MASK]', 'co', '▁Du', '[MASK]', 'ang', 'yan', '▁sono', '▁sopravvissuti', '?', '▁', '</s>', 'Dove', '▁si', '▁sono', '[MASK]', 'ati', '▁gli', '▁sc', 'amb', 'i', '?', '▁', '</s>', 'Quale', '▁metal']","['<fr>', 'Quanti', '▁dei', '▁9', '00', '▁studenti', '▁sepol', 'ti', '▁in', '▁un', '▁crollo', '▁scolasti', 'co', '▁Du', 'ji', 'ang', 'yan', '▁sono', '▁sopravvissuti', '?', '▁', '</s>', 'Dove', '▁si', '▁sono', '▁bas', 'ati', '▁gli', '▁sc', 'amb', 'i', '?', '▁', '</s>', 'Quale', '▁metal']","['Quanti', '▁dei', '▁9', '00', '▁studenti', '▁sepol', 'ti', '▁in', '▁un', '▁crollo', '▁scolasti', 'co', '▁Du', 'ji', 'ang', 'yan', '▁sono', '▁sopravvissuti', '?', '▁', '</s>', 'Dove', '▁si', '▁sono', '▁bas', 'ati', '▁gli', '▁sc', 'amb', 'i', '?', '▁', '</s>', 'Quale', '▁metal', '<', 'f', 'r', '>']"
"['<fr>', 'Quante', '▁persone', '▁sono', '▁rimaste', '▁ferite', '▁durante', '▁la', '▁scossa', '▁di', '[MASK]', '▁del', '▁25', '▁maggio', '?', '▁', '</s>', '[MASK]', '▁il', '▁27', '▁maggio', '▁scosse', '▁di', '[MASK]', ',', '▁quante', '▁persone', '▁sono', '▁rimaste', '▁ferite', '?', '▁', '</s>', 'Dov', '[MASK]', '▁è']","['<fr>', 'Quante', '▁persone', '▁sono', '▁rimaste', '▁ferite', '▁durante', '▁la', '▁scossa', '▁di', '▁assestamento', '▁del', '▁25', '▁maggio', '?', '▁', '</s>', 'Durante', '▁il', '▁27', '▁maggio', '▁scosse', '▁di', '▁assestamento', ',', '▁quante', '▁persone', '▁sono', '▁rimaste', '▁ferite', '?', '▁', '</s>', 'Dov', ""'"", '▁è']","['Quante', '▁persone', '▁sono', '▁rimaste', '▁ferite', '▁durante', '▁la', '▁scossa', '▁di', '▁assestamento', '▁del', '▁25', '▁maggio', '?', '▁', '</s>', 'Durante', '▁il', '▁27', '▁maggio', '▁scosse', '▁di', '▁assestamento', ',', '▁quante', '▁persone', '▁sono', '▁rimaste', '▁ferite', '?', '▁', '</s>', 'Dov', ""'"", '▁è', '<', 'f', 'r', '>']"
